Stock#,Lane,Item#,Year,Make,Model,VIN,Odometer,Sale Document,Loss Type,Auction Date,Branch,Public,Live online bid
24900880,A,630,2008,BMW,535,WBANW13598CZ73872,97k mi (Not Required/Exempt),SALVAGE-OR,OTHER,"Mon Jun 03, 11am CDT",Eugene,YES,NO
24921929,A,65,2012,BMW,550,WBAFU9C50CDY69864,52k mi ,SALVAGE-LA,COLLISION,"Mon Jun 03, 9am CDT",New Orleans East,NO,NO
18844727,A,3223,2010,BMW,550,WBASN4C56AC208065,0-1k mi (Not Actual),SALVAGE CERTIFICATE-CA,FIRE,"Mon Jun 03, 11am CDT",San Diego,NO,NO
24567402,A,3094,2008,BMW,550,WBANW535X8CT49912,39k mi (Not Required/Exempt),SALVAGE CERTIFICATE-CA,COLLISION,"Mon Jun 03, 11am CDT",Fremont,NO,NO
25130126,A,3,2007,BMW,550,WBANB53587CN93830,83k mi (Not Required/Exempt),SALVAGE CERTIFICATE-CA,OTHER,"Mon Jun 03, 11am CDT",Fremont,NO,NO
24768743,A,3071,2007,BMW,550,WBANB53557CP04561,133k mi (Not Required/Exempt),CLEAR - DEALER ONLY-CA,OTHER,"Mon Jun 03, 11am CDT",San Diego,NO,NO
24890647,A,3291,1989,BMW,635,WBAEC8411K3268214,186k mi (Not Required/Exempt),CLEAR - DEALER ONLY-CA,OTHER,"Mon Jun 03, 11am CDT",Fremont,NO,NO
24941172,A,3117,2017,BMW,640,WBA6D0C52HG639650,17k mi ,SALVAGE CERTIFICATE-CA,COLLISION,"Mon Jun 03, 11am CDT",San Diego,NO,NO
25273109,A,150,2005,BMW,645,WBAEH73495B193179,175k mi (Not Actual),CLEAR-NJ,OTHER,"Mon Jun 03, 8am CDT",Northern New Jersey,NO,NO
24987189,A,3114,2016,BMW,650,WBA6D4C5XGD977188,22k mi ,SALVAGE CERTIFICATE-CA,COLLISION,"Mon Jun 03, 11am CDT",Fremont,NO,NO
25273118,A,167,2006,BMW,650,WBAEK13406CN80102,142k mi ,CLEAR-NJ,OTHER,"Mon Jun 03, 8am CDT",Northern New Jersey,NO,NO
25057614,B,262,2001,BMW,740,WBAGH83441DP19814,132k mi (Not Required/Exempt),CLEAR - DEALER ONLY-CA,OTHER,"Mon Jun 03, 11am CDT",Fremont,NO,NO
25016216,A,4558,2004,BMW,745,WBAGN63404DS48861,49k mi (Not Required/Exempt),SALVAGE-OR,COLLISION,"Mon Jun 03, 11am CDT",Eugene,YES,NO
24254222,A,4025,2007,BMW,750,WBAHL83527DT09937,107k mi (Not Required/Exempt),SALVAGE-OR,COLLISION,"Mon Jun 03, 11am CDT",Eugene,YES,NO
25142231,A,54,2016,BMW,I3,WBY1Z4C57GV508065,18k mi ,SALVAGE CERTIFICATE-CA,COLLISION,"Mon Jun 03, 11am CDT",San Diego,NO,NO
24380921,A,3170,2015,BMW,I3,WBY1Z2C57FV555888,22k mi ,SALVAGE CERTIFICATE-CA,COLLISION,"Mon Jun 03, 11am CDT",San Diego,NO,NO
24572251,A,3225,2015,BMW,M3,WBS3C9C51FP805529,0k mi (Not Actual),SALVAGE CERTIFICATE-CA,THEFT,"Mon Jun 03, 11am CDT",Fremont,NO,NO
25261962,B,3412,2005,BMW,M3,WBSBR93435PK08334,97k mi (Not Required/Exempt),ORIGINAL-TX,OTHER,"Mon Jun 03, 9am CDT",San Antonio-South,NO,NO
24722015,A,4004,2008,BMW,M5,WBSNB93508CX10630,50k mi (Not Required/Exempt),NON-REPAIRABLE-CA,COLLISION,"Mon Jun 03, 11am CDT",Fremont,NO,NO
24853024,A,3019,2015,BMW,X1,WBAVM1C51FVW57969,34k mi ,SALVAGE-LA,COLLISION,"Mon Jun 03, 9am CDT",Shreveport,NO,NO
24990079,B,88,2014,BMW,X1,WBAVM1C58EVW47616,35k mi ,SALVAGE TITLE-TX,COLLISION,"Mon Jun 03, 9am CDT",San Antonio-South,NO,NO
25218736,A,50,2017,BMW,X3,5UXWZ7C59H0T43559,29k mi ,SALVAGE-IL,OTHER,"Mon Jun 03, 9am CDT",Chicago-West,NO,NO
24919613,A,3085,2016,BMW,X3,5UXWX9C53G0D68685,30k mi ,SALVAGE CERTIFICATE-CA,COLLISION,"Mon Jun 03, 11am CDT",Fremont,NO,NO
25218457,A,8,2016,BMW,X3,5UXWX9C57G0D70911,15k mi ,SALVAGE TITLE - DEALER-CA,OTHER,"Mon Jun 03, 11am CDT",San Diego,NO,NO
24970009,B,322,2007,BMW,X3,WBXPC93467WF06521,121k mi (Not Required/Exempt),SALVAGE CERTIFICATE-CA,COLLISION,"Mon Jun 03, 11am CDT",Fremont,NO,NO
25215423,A,3212,2007,BMW,X3,WBXPC93457WF12133,92k mi ,CLEAR-NJ,OTHER,"Mon Jun 03, 8am CDT",Northern New Jersey,NO,NO
25037182,B,312,2006,BMW,X3,WBXPA93406WG80234,121k mi (Not Required/Exempt),ORIGINAL-TX,OTHER,"Mon Jun 03, 9am CDT",San Antonio-South,NO,NO
25153665,A,197,2005,BMW,X3,WBXPA93415WD21828,119k mi (Not Required/Exempt),SALVAGE CERTIFICATE-CA,COLLISION,"Mon Jun 03, 11am CDT",Fremont,NO,NO
24990856,B,3152,2016,BMW,X5,5UXKR2C53G0R72802,43k mi ,SALVAGE TITLE-TX,COLLISION,"Mon Jun 03, 9am CDT",San Antonio-South,NO,NO
25051171,A,61,2013,BMW,X5,5UXZV4C59D0E09886,45k mi ,SALVAGE CERTIFICATE-CA,COLLISION,"Mon Jun 03, 11am CDT",San Diego,NO,NO
24997357,B,3386,2013,BMW,X5,5UXZV4C59DL994142,117k mi ,SALVAGE TITLE-TX,COLLISION,"Mon Jun 03, 9am CDT",San Antonio-South,NO,NO
23100561,A,56,2006,BMW,X5,5UXFA13586LY44412,154k mi ,SALVAGE-NJ,COLLISION,"Mon Jun 03, 8am CDT",Northern New Jersey,NO,NO
25068194,A,4595,2003,BMW,X5,5UXFA53553LV92704,155k mi (Not Required/Exempt),SALVAGE-OR,OTHER,"Mon Jun 03, 11am CDT",Eugene,YES,NO
24532369,A,3403,2002,BMW,X5,5UXFA53552LP30658,170k mi (Not Required/Exempt),CLEAR - DEALER ONLY-CA,OTHER,"Mon Jun 03, 11am CDT",Fremont,NO,NO
24798189,A,171,1998,BMW,Z3,4USCH7323WLE07097,40k mi ,SALVAGE-NJ,COLLISION,"Mon Jun 03, 8am CDT",Northern New Jersey,NO,NO
24961816,A,3075,1998,BMW,Z3,4USCH7325WLE06646,0-1k mi (Not Required/Exempt),CLEAR - DEALER ONLY-CA,OTHER,"Mon Jun 03, 11am CDT",San Diego,NO,NO
23878956,B,22,2005,BMW,Z4,4USBT53505LU11435,169k mi (Not Required/Exempt),ORIGINAL-TX,COLLISION,"Mon Jun 03, 9am CDT",San Antonio-South,NO,NO
25102882,A,89,2005,BUICK,CENTURY,2G4WS52J051181440,35k mi (Not Required/Exempt),SALVAGE-IL,COLLISION,"Mon Jun 03, 9am CDT",Chicago-West,NO,NO
25173552,A,3017,2001,BUICK,CENTURY,2G4WS52J211216330,133k mi (Not Required/Exempt),SALVAGE CERTIFICATE-CA,COLLISION,"Mon Jun 03, 11am CDT",San Diego,NO,NO
25015176,A,3000,2013,BUICK,ENCLAVE,5GAKRDKD7DJ135189,83k mi ,SALVAGE CERTIFICATE-CA,COLLISION,"Mon Jun 03, 11am CDT",San Diego,NO,NO
24944081,B,3184,2010,BUICK,ENCLAVE,5GALRCED4AJ113060,130k mi ,SALVAGE TITLE-TX,COLLISION,"Mon Jun 03, 9am CDT",San Antonio-South,NO,NO
25239155,A,8,2009,BUICK,ENCLAVE,5GAER23D79J207192,151k mi (Not Required/Exempt),CLEAR-LA,COLLISION,"Mon Jun 03, 9am CDT",New Orleans East,NO,NO
25273940,A,723,2019,BUICK,ENCORE,KL4CJASBXKB773302,2k mi ,SALVAGE-LA,COLLISION,"Mon Jun 03, 9am CDT",San Antonio-South,NO,NO
24652489,A,15,2015,BUICK,ENCORE,KL4CJGSB8FB254791,57k mi ,SALVAGE-NJ,COLLISION,"Mon Jun 03, 8am CDT",Northern New Jersey,NO,NO
24624469,A,4011,2015,BUICK,LACROSSE,1G4GB5G39FF305908,73k mi ,SALVAGE-OR,COLLISION,"Mon Jun 03, 11am CDT",Eugene,YES,NO
24918429,A,65,2012,BUICK,LACROSSE,1G4GJ5E34CF364527,140k mi ,SALVAGE-NJ,COLLISION,"Mon Jun 03, 8am CDT",Northern New Jersey,NO,NO
25057126,A,615,2011,BUICK,LACROSSE,1G4GC5ED3BF253453,72k mi ,SALVAGE-LA,COLLISION,"Mon Jun 03, 9am CDT",Shreveport,NO,NO
24993987,A,653,2006,BUICK,LACROSSE,2G4WD582661186413,172k mi (Not Required/Exempt),SALVAGE-LA,WATER,"Mon Jun 03, 9am CDT",Shreveport,NO,NO
25228841,B,694,2006,BUICK,LACROSSE,2G4WC582861226106,85k mi (Not Required/Exempt),SALVAGE TITLE-TX,OTHER,"Mon Jun 03, 9am CDT",San Antonio-South,NO,NO
24963596,A,37,2005,BUICK,LESABRE,1G4HP52K65U116633,103k mi (Not Required/Exempt),SALVAGE-OR,COLLISION,"Mon Jun 03, 11am CDT",Eugene,YES,NO
25162873,B,154,2004,BUICK,LESABRE,1G4HP52K944108492,132k mi (Not Required/Exempt),SALVAGE CERTIFICATE-CA,OTHER,"Mon Jun 03, 11am CDT",Fremont,NO,NO
25233620,A,218,2004,BUICK,LESABRE,1G4HR54K544166607,50k mi ,CLEAR-NJ,OTHER,"Mon Jun 03, 8am CDT",Northern New Jersey,NO,NO
24849362,A,16,2003,BUICK,LESABRE,1G4HR54K13U213114,134k mi (Not Required/Exempt),SALVAGE-OR,COLLISION,"Mon Jun 03, 11am CDT",Eugene,YES,NO
25044881,B,50,2000,BUICK,LESABRE,1G4HP54K6YU314629,91k mi (Not Required/Exempt),SALVAGE TITLE-TX,COLLISION,"Mon Jun 03, 9am CDT",San Antonio-South,NO,NO
24782385,A,3427,1996,BUICK,LESABRE,1G4HP52K4TH405726,149k mi (Not Required/Exempt),ORIGINAL-TX,OTHER,"Mon Jun 03, 9am CDT",San Antonio-South,NO,NO
24965099,A,4028,2009,BUICK,LUCERNE,1G4HP57169U149895,54k mi (Not Required/Exempt),SALVAGE-OR,COLLISION,"Mon Jun 03, 11am CDT",Eugene,YES,NO
24668199,A,4564,2009,BUICK,LUCERNE,1G4HD57189U102098,125k mi (Not Required/Exempt),SALVAGE-OR,COLLISION,"Mon Jun 03, 11am CDT",Eugene,YES,NO
24922773,A,28,2007,BUICK,LUCERNE,1G4HD57237U182951,91k mi (Not Required/Exempt),SALVAGE-LA,COLLISION,"Mon Jun 03, 9am CDT",New Orleans East,NO,NO
25191911,A,6,2001,BUICK,PARK AVENUE,1G4CW54K314178513,354k mi ,CLEAR-LA,OTHER,"Mon Jun 03, 9am CDT",Shreveport,NO,NO
25072240,A,4030,1998,BUICK,PARK AVENUE,1G4CW52K7W4633891,0k mi (Not Required/Exempt),SALVAGE CERTIFICATE-CA,FIRE,"Mon Jun 03, 11am CDT",Fremont,NO,NO
24893390,A,15,2014,BUICK,REGAL,2G4GN5EX1E9227385,54k mi ,SALVAGE-LA,COLLISION,"Mon Jun 03, 9am CDT",Shreveport,NO,NO
25030802,B,60,1992,BUICK,REGAL,2G4WF14L0N1437877,173k mi (Not Required/Exempt),CLEAR - DEALER ONLY-CA,OTHER,"Mon Jun 03, 11am CDT",Fremont,NO,NO
25050959,A,4,1992,BUICK,REGAL,2G4WB54L2N1450925,105k mi (Not Required/Exempt),CLEAR - DEALER ONLY-CA,OTHER,"Mon Jun 03, 11am CDT",San Diego,NO,NO
25109599,B,3310,2004,BUICK,RENDEZVOUS,3G5DB03E04S507294,119k mi (Not Required/Exempt),ORIGINAL-TX,OTHER,"Mon Jun 03, 9am CDT",San Antonio-South,NO,NO
24749771,B,3226,2002,BUICK,RENDEZVOUS,3G5DA03E02S526511,144k mi (Not Required/Exempt),ORIGINAL-TX,OTHER,"Mon Jun 03, 9am CDT",San Antonio-South,NO,NO
25038464,A,3198,1985,BUICK,SOMERSET,1G4NM27L4FM483057,114k mi (Not Required/Exempt),CLEAR - DEALER ONLY-CA,OTHER,"Mon Jun 03, 11am CDT",Fremont,NO,NO
24824856,A,618,2012,BUICK,VERANO,1G4PP5SK5C4210365,78k mi ,SALVAGE-LA,COLLISION,"Mon Jun 03, 9am CDT",Shreveport,NO,NO
24836173,A,3242,2013,CADILLAC,ATS,1G6AB5R33D0133692,46k mi ,SALVAGE CERTIFICATE-CA,COLLISION,"Mon Jun 03, 11am CDT",Fremont,NO,NO
24671189,A,3359,2016,CADILLAC,ATS-V,1G6AN1RY1G0100304,17k mi ,SALVAGE TITLE-TX,COLLISION,"Mon Jun 03, 9am CDT",San Antonio-South,NO,NO
24980146,A,135,1999,CADILLAC,CATERA,W06VR52R8XR064881,140k mi ,CLEAR-NJ,OTHER,"Mon Jun 03, 8am CDT",Northern New Jersey,NO,NO
24786892,A,7,2015,CADILLAC,CTS,1G6AX5SX1F0136530,87k mi ,SALVAGE-LA,COLLISION,"Mon Jun 03, 9am CDT",New Orleans East,NO,NO
24432388,A,59,2013,CADILLAC,CTS,1G6DE5E56D0160414,50k mi ,SALVAGE TITLE-TX,COLLISION,"Mon Jun 03, 9am CDT",San Antonio-South,NO,NO
24739322,A,3231,2011,CADILLAC,CTS,1G6DP5ED1B0171688,85k mi (Not Actual),SALVAGE TITLE-TX,COLLISION,"Mon Jun 03, 9am CDT",San Antonio-South,NO,NO
24901440,A,35,2011,CADILLAC,CTS,1G6DC5EY3B0113211,82k mi ,SALVAGE-NJ,COLLISION,"Mon Jun 03, 8am CDT",Northern New Jersey,NO,NO
25024870,A,149,2008,CADILLAC,CTS,1G6DH577280168392,102k mi ,SALVAGE-NJ,COLLISION,"Mon Jun 03, 8am CDT",Northern New Jersey,NO,NO
24998186,A,3055,2007,CADILLAC,CTS,1G6DP577170160706,150k mi (Not Required/Exempt),CLEAR-VA,OTHER,"Mon Jun 03, 11am CDT",San Diego,NO,NO
24897236,A,3048,2005,CADILLAC,CTS,1G6DP567150122892,109k mi (Not Required/Exempt),SALVAGE CERTIFICATE-CA,COLLISION,"Mon Jun 03, 11am CDT",Fremont,NO,NO
25077712,A,3026,2006,CADILLAC,CTS-V,1G6DN57U660159920,126k mi (Not Required/Exempt),SALVAGE CERTIFICATE-CA,COLLISION,"Mon Jun 03, 11am CDT",Fremont,NO,NO
24668282,A,3299,2004,CADILLAC,DEVILLE,1G6KD54Y74U137769,111k mi (Not Required/Exempt),SALVAGE TITLE-TX,COLLISION,"Mon Jun 03, 9am CDT",San Antonio-South,NO,NO
24504672,A,4560,1997,CADILLAC,DEVILLE,1G6KD52Y0VU219783,165k mi (Not Required/Exempt),SALVAGE-OR,COLLISION,"Mon Jun 03, 11am CDT",Eugene,YES,NO
24900506,A,68,1996,CADILLAC,DEVILLE,1G6KD52Y0TU258595,172k mi (Not Required/Exempt),SALVAGE-OR,COLLISION,"Mon Jun 03, 11am CDT",Eugene,YES,NO
25038915,B,14,1993,CADILLAC,DEVILLE,1G6CD53B5P4297008,0k mi (Not Required/Exempt),CLEAR - DEALER ONLY-CA,OTHER,"Mon Jun 03, 11am CDT",Fremont,NO,NO
25053031,A,64,2009,CADILLAC,DTS,1G6KD57Y09U141455,35k mi (Not Required/Exempt),SALVAGE-IL,COLLISION,"Mon Jun 03, 9am CDT",Chicago-West,NO,NO
24883871,A,63,2008,CADILLAC,DTS,1G6KD57Y48U140498,172k mi (Not Required/Exempt),SALVAGE-OR,COLLISION,"Mon Jun 03, 11am CDT",Eugene,YES,NO
24979503,B,330,2006,CADILLAC,DTS,1G6KD57986U125086,192k mi (Not Required/Exempt),ORIGINAL-TX,OTHER,"Mon Jun 03, 9am CDT",San Antonio-South,NO,NO
23167368,A,3068,1978,CADILLAC,ELDORADO,6L47S8Q265945,7k mi (Not Actual),SALVAGE CERTIFICATE-CA,COLLISION,"Mon Jun 03, 11am CDT",Fremont,NO,NO
24622231,A,221,2017,CADILLAC,ESCALADE,1GYS4CKJ1HR271851,15k mi ,SALVAGE-PA,THEFT,"Mon Jun 03, 8am CDT",Northern New Jersey,NO,NO
24468172,A,3131,2015,CADILLAC,ESCALADE,1GYS3NKJ0FR748247,57k mi ,SALVAGE TITLE-TX,COLLISION,"Mon Jun 03, 9am CDT",San Antonio-South,NO,NO
25051097,A,3180,2007,CADILLAC,ESCALADE,1GYFK66837R241961,59k mi (Not Actual),SALVAGE CERTIFICATE-CA,COLLISION,"Mon Jun 03, 11am CDT",Fremont,NO,NO
25087347,A,35,2007,CADILLAC,ESCALADE,3GYFK62807G141578,103k mi (Not Required/Exempt),SALVAGE-LA,COLLISION,"Mon Jun 03, 9am CDT",Shreveport,NO,NO
24294977,A,3147,2007,CADILLAC,ESCALADE,1GYFK63847R410678,101k mi (Not Required/Exempt),CLEAR - DEALER ONLY-CA,THEFT,"Mon Jun 03, 11am CDT",San Diego,NO,NO
25047670,A,66,2007,CADILLAC,ESCALADE,1GYFK66817R192436,162k mi (Not Required/Exempt),SALVAGE-IL,COLLISION,"Mon Jun 03, 9am CDT",Chicago-West,NO,NO
25222238,A,132,2004,CADILLAC,ESCALADE,3GYEK62N04G170575,333k mi ,CLEAR-NJ,OTHER,"Mon Jun 03, 8am CDT",Northern New Jersey,NO,NO
24900603,A,3094,2002,CADILLAC,ESCALADE,1GYEK63N02R105320,286k mi (Not Required/Exempt),CLEAR - DEALER ONLY-CA,OTHER,"Mon Jun 03, 11am CDT",San Diego,NO,NO
24861391,A,92,2016,CADILLAC,SRX,3GYFNBE36GS541397,50k mi ,CLEAR-NJ,COLLISION,"Mon Jun 03, 8am CDT",Northern New Jersey,NO,NO
25055016,A,59,2015,CADILLAC,SRX,3GYFNBE38FS566929,50k mi ,SALVAGE-LA,COLLISION,"Mon Jun 03, 9am CDT",New Orleans East,NO,NO
24779740,A,12,2013,CADILLAC,SRX,3GYFNCE3XDS581340,91k mi ,SALVAGE-LA,COLLISION,"Mon Jun 03, 9am CDT",Shreveport,NO,NO
24865279,A,3135,2013,CADILLAC,SRX,3GYFNEE33DS619602,109k mi ,SALVAGE TITLE-TX,COLLISION,"Mon Jun 03, 9am CDT",San Antonio-South,NO,NO
25212341,A,122,2006,CADILLAC,STS,1G6DW677360214532,135k mi ,CLEAR-NJ,OTHER,"Mon Jun 03, 8am CDT",Northern New Jersey,NO,NO
25124382,A,952,2019,CADILLAC,XTS,2G61M5S31K9137134,2k mi ,CLEAR-PA,COLLISION,"Mon Jun 03, 8am CDT",Northern New Jersey,NO,NO
23801412,A,38,2002,CHEVROLET,ASTRO,1GCDM19X82B116355,255k mi (Not Required/Exempt),SALVAGE-OR,COLLISION,"Mon Jun 03, 11am CDT",Eugene,YES,NO
24678344,A,3154,2010,CHEVROLET,AVALANCHE,3GNVKEE04AG275543,35k mi ,SALVAGE CERTIFICATE-CA,COLLISION,"Mon Jun 03, 11am CDT",Fremont,NO,NO
25008369,A,3126,2008,CHEVROLET,AVALANCHE,3GNEC120X8G179341,223k mi (Not Required/Exempt),SALVAGE TITLE-TX,COLLISION,"Mon Jun 03, 9am CDT",New Orleans East,NO,NO
25088604,A,622,2004,CHEVROLET,AVALANCHE,3GNEC12T14G159726,130k mi (Not Required/Exempt),SALVAGE-LA,COLLISION,"Mon Jun 03, 9am CDT",New Orleans East,NO,NO
24728061,A,645,2004,CHEVROLET,AVALANCHE,3GNEC12T94G336457,144k mi (Not Required/Exempt),SALVAGE-OR,COLLISION,"Mon Jun 03, 11am CDT",Eugene,YES,NO
24863860,B,3110,2011,CHEVROLET,AVEO,KL1TG6DE8BB169814,132k mi ,SALVAGE TITLE-TX,COLLISION,"Mon Jun 03, 9am CDT",San Antonio-South,NO,NO
25080681,A,3279,2010,CHEVROLET,AVEO,KL1TD5DE9AB130733,73k mi ,CLEAR-NJ,OTHER,"Mon Jun 03, 8am CDT",Northern New Jersey,NO,NO
25150041,A,192,2009,CHEVROLET,AVEO,KL1TD56E69B355488,82k mi ,CLEAR-NJ,OTHER,"Mon Jun 03, 8am CDT",Northern New Jersey,NO,NO
25097295,A,235,2008,CHEVROLET,AVEO,KL1TD66608B278503,137k mi (Not Actual),SALVAGE CERTIFICATE-CA,COLLISION,"Mon Jun 03, 11am CDT",Fremont,NO,NO
25107213,A,3254,2006,CHEVROLET,AVEO,KL1TD66666B641061,0-1k mi (Not Required/Exempt),SALVAGE CERTIFICATE-CA,COLLISION,"Mon Jun 03, 11am CDT",Fremont,NO,NO
23902783,A,3091,2006,CHEVROLET,AVEO,KL1TD56636B580603,91k mi (Not Required/Exempt),SALVAGE-LA,COLLISION,"Mon Jun 03, 9am CDT",New Orleans East,NO,NO
25060386,A,43,2005,CHEVROLET,AVEO,KL1TD52685B395547,156k mi (Not Required/Exempt),CLEAR-OR,OTHER,"Mon Jun 03, 11am CDT",Eugene,NO,NO
25029093,A,4580,2002,CHEVROLET,BLAZER,1GNDT13W92K206883,139k mi (Not Required/Exempt),SALVAGE-OR,OTHER,"Mon Jun 03, 11am CDT",Eugene,YES,NO
24623827,A,3195,2001,CHEVROLET,BLAZER,1GNCS13W412136027,158k mi (Not Required/Exempt),SALVAGE TITLE-TX,COLLISION,"Mon Jun 03, 9am CDT",San Antonio-South,NO,NO
25039904,A,4563,2000,CHEVROLET,BLAZER,1GNCS18W6YK191176,106k mi (Not Required/Exempt),SALVAGE-OR,COLLISION,"Mon Jun 03, 11am CDT",Eugene,YES,NO
24927936,A,3000,1999,CHEVROLET,BLAZER,1GNDT13W4X2220357,0-1k mi (Not Required/Exempt),SALVAGE-IL,COLLISION,"Mon Jun 03, 9am CDT",Chicago-West,NO,NO
25195633,A,3163,1995,CHEVROLET,BLAZER,1GNCT18W3S2175554,102k mi ,CLEAR-NJ,OTHER,"Mon Jun 03, 8am CDT",Northern New Jersey,NO,NO
24605245,A,644,1995,CHEVROLET,BLAZER,1GNDT13W8S2192264,98k mi (Not Required/Exempt),SALVAGE-OR,COLLISION,"Mon Jun 03, 11am CDT",Eugene,YES,NO
24628810,A,4003,2017,CHEVROLET,CAMARO,1G1FE1R73H0214258,0-1k mi (Not Actual),SALVAGE CERTIFICATE-CA,COLLISION,"Mon Jun 03, 11am CDT",Fremont,NO,NO
24700750,A,3161,2016,CHEVROLET,CAMARO,1G1FB1RSXG0189578,0-1k mi (Not Actual),SALVAGE CERTIFICATE-CA,COLLISION,"Mon Jun 03, 11am CDT",Fremont,NO,NO
24997516,A,243,2016,CHEVROLET,CAMARO,1G1FB1RS9G0153204,58k mi ,SALVAGE CERTIFICATE-CA,COLLISION,"Mon Jun 03, 11am CDT",Fremont,NO,NO
25273934,B,3404,2016,CHEVROLET,CAMARO,1G1FF1R78G0163125,75k mi ,SALVAGE-LA,COLLISION,"Mon Jun 03, 9am CDT",San Antonio-South,NO,NO
25005394,A,1,2014,CHEVROLET,CAMARO,2G1FC1E34E9282143,74k mi ,SALVAGE CERTIFICATE-CA,COLLISION,"Mon Jun 03, 11am CDT",San Diego,NO,NO
24411176,A,3319,2014,CHEVROLET,CAMARO,2G1FS1EW8E9305615,0k mi (Not Actual),SALVAGE CERTIFICATE-CA,THEFT,"Mon Jun 03, 11am CDT",Fremont,NO,NO
24987989,B,3154,2013,CHEVROLET,CAMARO,2G1FK1EJ5D9149195,62k mi ,SALVAGE TITLE-TX,COLLISION,"Mon Jun 03, 9am CDT",San Antonio-South,NO,NO
25049385,A,3421,2013,CHEVROLET,CAMARO,2G1FB1E3XD9130580,156k mi ,SALVAGE TITLE-TX,COLLISION,"Mon Jun 03, 9am CDT",San Antonio-South,NO,NO
25042001,A,650,2012,CHEVROLET,CAMARO,2G1FC1E3XC9170377,158k mi ,SALVAGE-LA,COLLISION,"Mon Jun 03, 9am CDT",New Orleans East,NO,NO
25037458,A,3045,2012,CHEVROLET,CAMARO,2G1FC1E31C9143634,88k mi ,SALVAGE-LA,OTHER,"Mon Jun 03, 9am CDT",Shreveport,NO,NO
25080515,A,199,2002,CHEVROLET,CAMARO,2G1FP22KX22165421,157k mi (Not Required/Exempt),CLEAR - DEALER ONLY-CA,OTHER,"Mon Jun 03, 11am CDT",San Diego,NO,NO
25089117,A,4608,1997,CHEVROLET,CAMARO,2G1FP22P6V2119584,249k mi (Not Required/Exempt),CLEAR-OR,OTHER,"Mon Jun 03, 11am CDT",Eugene,NO,NO
25136411,A,3290,1996,CHEVROLET,CAMARO,2G1FP22K2T2129661,147k mi (Not Required/Exempt),CLEAR-PA,OTHER,"Mon Jun 03, 8am CDT",Northern New Jersey,NO,NO
24938031,A,3005,2012,CHEVROLET,CAPRICE,6G1MK5U31CL654839,0k mi (Not Actual),SALVAGE-LA,COLLISION,"Mon Jun 03, 9am CDT",Shreveport,NO,NO
24665871,A,654,2014,CHEVROLET,CAPTIVA,3GNAL4EK0ES625888,52k mi ,SALVAGE-LA,COLLISION,"Mon Jun 03, 9am CDT",New Orleans East,NO,NO
24926459,A,4555,2004,CHEVROLET,CAVALIER,1G1JC52F847320957,175k mi (Not Required/Exempt),SALVAGE-OR,COLLISION,"Mon Jun 03, 11am CDT",Eugene,YES,NO
24847957,A,32,2003,CHEVROLET,CAVALIER,1G1JC52F137374583,233k mi (Not Required/Exempt),SALVAGE-LA,OTHER,"Mon Jun 03, 9am CDT",Shreveport,NO,NO
25017732,A,607,2002,CHEVROLET,CAVALIER,1G1JC524X27227577,215k mi (Not Required/Exempt),SALVAGE-LA,COLLISION,"Mon Jun 03, 9am CDT",Shreveport,NO,NO
23277433,A,3229,2005,CHEVROLET,CLASSIC,1G1ND52F45M244266,156k mi (Not Required/Exempt),SALVAGE CERTIFICATE-CA,COLLISION,"Mon Jun 03, 11am CDT",San Diego,NO,NO
25067723,B,254,2009,CHEVROLET,COBALT,1G1AT58H097290207,178k mi ,ORIGINAL-TX,OTHER,"Mon Jun 03, 9am CDT",San Antonio-South,NO,NO
24914243,A,4039,2008,CHEVROLET,COBALT,1G1AM18B587112194,152k mi (Not Required/Exempt),SALVAGE-OR,COLLISION,"Mon Jun 03, 11am CDT",Eugene,YES,NO
25002139,B,286,2008,CHEVROLET,COBALT,1G1AK58F287351203,59k mi (Not Required/Exempt),ORIGINAL-TX,OTHER,"Mon Jun 03, 9am CDT",San Antonio-South,NO,NO
24892317,A,4547,2008,CHEVROLET,COBALT,1G1AL58F487206872,207k mi (Not Required/Exempt),SALVAGE-OR,COLLISION,"Mon Jun 03, 11am CDT",Eugene,YES,NO
24723877,A,191,2007,CHEVROLET,COBALT,1G1AL55F277254115,126k mi (Not Required/Exempt),SALVAGE-OR,COLLISION,"Mon Jun 03, 11am CDT",Fremont,NO,NO
24973444,A,45,2007,CHEVROLET,COBALT,1G1AL58F277208182,89k mi ,SALVAGE-NJ,COLLISION,"Mon Jun 03, 8am CDT",Northern New Jersey,NO,NO
25012737,B,306,2007,CHEVROLET,COBALT,1G1AL55F377237758,153k mi (Not Required/Exempt),ORIGINAL-TX,OTHER,"Mon Jun 03, 9am CDT",San Antonio-South,NO,NO
24183882,A,73,2018,CHEVROLET,COLORADO,1GCGSBEN2J1298961,6k mi ,SALVAGE CERTIFICATE-CA,COLLISION,"Mon Jun 03, 11am CDT",San Diego,NO,NO
25114110,A,3317,2018,CHEVROLET,COLORADO,1GCGSBEN5J1138301,21k mi ,SALVAGE TITLE-TX,COLLISION,"Mon Jun 03, 9am CDT",San Antonio-South,NO,NO
25218563,A,3305,2018,CHEVROLET,COLORADO,1GCGTDEN9J1238958,5k mi ,SALVAGE TITLE-TX,COLLISION,"Mon Jun 03, 9am CDT",San Antonio-South,NO,NO
